time,arc_ST_median,arc_ST_maximum,arc_ST_minimum
11.86184,5.208554887771607,5.346665287017823,4.445498847961426
11.99891,5.272122764587403,5.418988132476807,4.494511985778809
12.13723,5.3322066307067875,5.487568759918213,4.512449169158936
12.27868,5.392355108261109,5.554675960540772,4.560780429840088
12.41982,5.439114713668824,5.611026668548584,4.566997909545899
12.56654,5.489101552963257,5.670962238311768,4.580954456329346
12.71651,5.542385721206665,5.730516338348389,4.632887268066407
12.86799,5.600968980789185,5.793883228302002,4.6624187469482425
13.02259,5.660464191436768,5.85472526550293,4.6961406707763675
13.17873,5.712339305877686,5.906420135498047,4.726478481292725
13.3352,5.765266799926758,5.953698062896729,4.761852645874024
13.49542,5.8215984344482425,5.998846912384034,4.810560607910157
13.65761,5.871361875534058,6.038112545013428,4.863152408599854
13.82071,5.924490594863892,6.075561904907227,4.92600908279419
13.98671,5.985545301437378,6.113159561157227,4.9995955467224125
14.15311,6.034199619293213,6.144662284851075,5.0672577857971195
14.31783,6.07673397064209,6.173564338684082,5.094027900695801
14.48034,6.118943595886231,6.202379608154297,5.160725498199463
14.64058,6.15591516494751,6.228287601470948,5.2224043846130375
14.80055,6.187172317504883,6.249594593048096,5.283598327636719
14.96248,6.211444759368897,6.264789962768555,5.341830635070801
15.11206,6.219375276565552,6.2759932518005375,5.411367797851563
15.22438,6.21284499168396,6.273489379882813,5.419095897674561
15.32083,6.20241060256958,6.266454124450684,5.40492525100708
15.41616,6.190314197540284,6.256702327728272,5.4255999565124515
15.52661,6.180776977539063,6.248850250244141,5.42537488937378
15.66884,6.172842884063721,6.241598987579346,5.4626668930053714
15.85668,6.158244514465332,6.223304176330567,5.459816837310791
16.07885,6.1291169166564945,6.188368225097657,5.440989398956299
16.27879,6.102686786651612,6.172199153900147,5.431195640563965
16.44435,6.075527095794678,6.157528305053711,5.422551536560059
16.58349,6.055767440795899,6.146408939361573,5.425367259979248
16.70731,6.03597583770752,6.136302375793457,5.414120101928711
16.82392,6.014609241485596,6.125064277648926,5.396457576751709
16.93807,5.98896541595459,6.111362361907959,5.37246265411377
17.05423,5.958644771575928,6.0932964324951175,5.3481487274169925
17.1753,5.918984317779541,6.069910907745362,5.344275379180909
17.30385,5.878845357894898,6.048206233978272,5.2835663795471195
17.4433,5.826812648773194,6.018489742279053,5.266807937622071
17.59546,5.76672592163086,5.988376045227051,5.18559160232544
17.76263,5.69933500289917,5.952098274230957,5.094124221801758
17.94989,5.637494945526123,5.920256042480469,5.0642389297485355
18.16267,5.560614728927613,5.875558757781983,4.96207275390625
18.40189,5.474218511581421,5.823584461212159,4.836383247375489
18.66716,5.379165554046631,5.763898754119873,4.647502803802491
18.96128,5.301712417602539,5.7037109375,4.531540298461914
19.26953,5.265137100219727,5.667152786254883,4.455549621582032
19.57529,5.250342750549317,5.6370209693908695,4.421852970123291
19.87443,5.240859413146973,5.608133220672608,4.38965072631836
